item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITEM-003440,ORD-01641,PROD-0056,5,1266.18,0.0,6330.9
ITEM-003441,ORD-01642,PROD-0057,4,3014.34,1205.74,10851.62
ITEM-003442,ORD-01643,PROD-0070,1,26338.96,2633.9,23705.06
ITEM-003443,ORD-01643,PROD-0050,2,1843.01,368.6,3317.42
ITEM-003444,ORD-01643,PROD-0018,2,13595.1,2719.02,24471.18
ITEM-003445,ORD-01644,PROD-0061,1,3090.65,309.06,2781.59
ITEM-003446,ORD-01645,PROD-0049,2,543.64,108.73,978.55
ITEM-003447,ORD-01645,PROD-0004,1,104516.44,10451.64,94064.8
ITEM-003448,ORD-01646,PROD-0062,2,4002.89,800.58,7205.2
ITEM-003449,ORD-01646,PROD-0058,3,3021.89,906.57,8159.1
ITEM-003450,ORD-01647,PROD-0011,1,8972.23,897.22,8075.01
ITEM-003451,ORD-01647,PROD-0001,2,85654.19,17130.84,154177.54
ITEM-003452,ORD-01648,PROD-0029,1,26905.65,8071.69,18833.96
ITEM-003453,ORD-01649,PROD-0048,1,1883.43,0.0,1883.43
ITEM-003454,ORD-01649,PROD-0062,4,4002.89,0.0,16011.56
ITEM-003455,ORD-01650,PROD-0017,3,14949.48,4484.84,40363.6
ITEM-003456,ORD-01651,PROD-0058,1,3021.89,302.19,2719.7
ITEM-003457,ORD-01651,PROD-0064,1,2018.49,201.85,1816.64
ITEM-003458,ORD-01651,PROD-0005,2,93567.0,18713.4,168420.6
ITEM-003459,ORD-01651,PROD-0008,2,112318.49,22463.7,202173.28
ITEM-003460,ORD-01652,PROD-0008,3,112318.49,16847.77,320107.7
ITEM-003461,ORD-01652,PROD-0017,1,14949.48,747.47,14202.01
ITEM-003462,ORD-01653,PROD-0017,2,14949.48,5979.79,23919.17
ITEM-003463,ORD-01653,PROD-0022,3,10152.93,6091.76,24367.03
ITEM-003464,ORD-01654,PROD-0003,3,32384.66,0.0,97153.98
ITEM-003465,ORD-01654,PROD-0040,1,354.18,0.0,354.18
ITEM-003466,ORD-01654,PROD-0021,2,14237.71,0.0,28475.42
ITEM-003467,ORD-01655,PROD-0044,1,1147.03,57.35,1089.68
ITEM-003468,ORD-01656,PROD-0067,3,12793.32,0.0,38379.96
ITEM-003469,ORD-01656,PROD-0078,4,14307.56,0.0,57230.24
ITEM-003470,ORD-01656,PROD-0029,5,26905.65,0.0,134528.25
ITEM-003471,ORD-01656,PROD-0075,2,17455.24,0.0,34910.48
ITEM-003472,ORD-01657,PROD-0014,1,1370.35,274.07,1096.28
ITEM-003473,ORD-01658,PROD-0069,2,4275.33,2565.2,5985.46
ITEM-003474,ORD-01658,PROD-0009,3,113999.83,102599.85,239399.64
ITEM-003475,ORD-01658,PROD-0047,1,1537.69,461.31,1076.38
ITEM-003476,ORD-01658,PROD-0075,2,17455.24,10473.14,24437.34
ITEM-003477,ORD-01658,PROD-0054,1,4451.78,1335.53,3116.25
ITEM-003478,ORD-01659,PROD-0044,1,1147.03,172.05,974.98
ITEM-003479,ORD-01660,PROD-0036,2,29238.48,11695.39,46781.57
ITEM-003480,ORD-01661,PROD-0034,1,10118.15,2529.54,7588.61
ITEM-003481,ORD-01661,PROD-0056,2,1266.18,633.09,1899.27
ITEM-003482,ORD-01661,PROD-0064,2,2018.49,1009.25,3027.73
ITEM-003483,ORD-01661,PROD-0030,1,7630.74,1907.68,5723.06
ITEM-003484,ORD-01662,PROD-0037,2,31165.03,0.0,62330.06
ITEM-003485,ORD-01662,PROD-0070,1,26338.96,0.0,26338.96
ITEM-003486,ORD-01663,PROD-0057,1,3014.34,0.0,3014.34
ITEM-003487,ORD-01663,PROD-0004,3,104516.44,0.0,313549.32
ITEM-003488,ORD-01664,PROD-0031,2,43799.96,8759.99,78839.93
ITEM-003489,ORD-01664,PROD-0079,2,2367.89,473.58,4262.2
ITEM-003490,ORD-01664,PROD-0034,3,10118.15,3035.45,27319.0
ITEM-003491,ORD-01664,PROD-0041,5,1147.18,573.59,5162.31
ITEM-003492,ORD-01665,PROD-0005,1,93567.0,23391.75,70175.25
ITEM-003493,ORD-01665,PROD-0063,2,3661.31,1830.65,5491.97
ITEM-003494,ORD-01666,PROD-0027,1,35192.66,0.0,35192.66
ITEM-003495,ORD-01666,PROD-0008,4,112318.49,0.0,449273.96
ITEM-003496,ORD-01667,PROD-0032,2,27601.51,0.0,55203.02
ITEM-003497,ORD-01668,PROD-0016,1,13284.93,1328.49,11956.44
ITEM-003498,ORD-01669,PROD-0064,2,2018.49,0.0,4036.98
ITEM-003499,ORD-01669,PROD-0012,1,51591.73,0.0,51591.73
ITEM-003500,ORD-01669,PROD-0049,1,543.64,0.0,543.64
ITEM-003501,ORD-01669,PROD-0019,2,13763.21,0.0,27526.42
ITEM-003502,ORD-01670,PROD-0071,3,3798.51,0.0,11395.53
ITEM-003503,ORD-01671,PROD-0070,2,26338.96,0.0,52677.92
ITEM-003504,ORD-01672,PROD-0047,1,1537.69,461.31,1076.38
ITEM-003505,ORD-01672,PROD-0028,3,14434.11,12990.7,30311.63
ITEM-003506,ORD-01672,PROD-0027,1,35192.66,10557.8,24634.86
ITEM-003507,ORD-01672,PROD-0059,1,955.76,286.73,669.03
ITEM-003508,ORD-01673,PROD-0058,1,3021.89,0.0,3021.89
ITEM-003509,ORD-01674,PROD-0059,5,955.76,955.76,3823.04
ITEM-003510,ORD-01674,PROD-0010,4,29080.61,23264.49,93057.95
ITEM-003511,ORD-01675,PROD-0056,2,1266.18,379.85,2152.51
ITEM-003512,ORD-01676,PROD-0075,2,17455.24,0.0,34910.48
ITEM-003513,ORD-01677,PROD-0064,1,2018.49,504.62,1513.87
ITEM-003514,ORD-01678,PROD-0073,1,11158.63,0.0,11158.63
ITEM-003515,ORD-01679,PROD-0044,1,1147.03,229.41,917.62
ITEM-003516,ORD-01680,PROD-0050,2,1843.01,921.5,2764.52
ITEM-003517,ORD-01680,PROD-0018,2,13595.1,6797.55,20392.65
ITEM-003518,ORD-01681,PROD-0039,1,738.18,110.73,627.45
ITEM-003519,ORD-01681,PROD-0066,4,3066.74,1840.04,10426.92
ITEM-003520,ORD-01682,PROD-0010,2,29080.61,14540.31,43620.91
ITEM-003521,ORD-01682,PROD-0072,4,3464.52,3464.52,10393.56
ITEM-003522,ORD-01682,PROD-0029,2,26905.65,13452.83,40358.47
ITEM-003523,ORD-01683,PROD-0047,1,1537.69,0.0,1537.69
ITEM-003524,ORD-01684,PROD-0059,3,955.76,143.36,2723.92
ITEM-003525,ORD-01684,PROD-0068,1,10709.38,535.47,10173.91
ITEM-003526,ORD-01684,PROD-0065,2,3085.73,308.57,5862.89
ITEM-003527,ORD-01684,PROD-0021,1,14237.71,711.89,13525.82
ITEM-003528,ORD-01685,PROD-0024,1,855.93,213.98,641.95
ITEM-003529,ORD-01686,PROD-0048,2,1883.43,941.72,2825.14
ITEM-003530,ORD-01686,PROD-0063,1,3661.31,915.33,2745.98
ITEM-003531,ORD-01686,PROD-0038,1,15629.94,3907.49,11722.45
ITEM-003532,ORD-01687,PROD-0018,1,13595.1,679.75,12915.35
ITEM-003533,ORD-01688,PROD-0080,4,47311.93,18924.77,170322.95
ITEM-003534,ORD-01689,PROD-0004,2,104516.44,0.0,209032.88
ITEM-003535,ORD-01689,PROD-0066,2,3066.74,0.0,6133.48
ITEM-003536,ORD-01690,PROD-0008,1,112318.49,0.0,112318.49
ITEM-003537,ORD-01691,PROD-0031,3,43799.96,13139.99,118259.89
ITEM-003538,ORD-01691,PROD-0023,2,9803.45,1960.69,17646.21
ITEM-003539,ORD-01691,PROD-0012,1,51591.73,5159.17,46432.56
ITEM-003540,ORD-01692,PROD-0002,1,121819.8,0.0,121819.8
ITEM-003541,ORD-01692,PROD-0023,2,9803.45,0.0,19606.9
ITEM-003542,ORD-01692,PROD-0075,3,17455.24,0.0,52365.72
ITEM-003543,ORD-01692,PROD-0026,1,6024.68,0.0,6024.68
ITEM-003544,ORD-01692,PROD-0056,1,1266.18,0.0,1266.18
ITEM-003545,ORD-01693,PROD-0012,3,51591.73,15477.52,139297.67
ITEM-003546,ORD-01694,PROD-0047,2,1537.69,615.08,2460.3
ITEM-003547,ORD-01694,PROD-0022,2,10152.93,4061.17,16244.69
ITEM-003548,ORD-01694,PROD-0046,1,1068.78,213.76,855.02
ITEM-003549,ORD-01694,PROD-0062,1,4002.89,800.58,3202.31
ITEM-003550,ORD-01695,PROD-0062,1,4002.89,400.29,3602.6
ITEM-003551,ORD-01695,PROD-0078,4,14307.56,5723.02,51507.22
ITEM-003552,ORD-01695,PROD-0033,1,45327.59,4532.76,40794.83
ITEM-003553,ORD-01695,PROD-0012,1,51591.73,5159.17,46432.56
ITEM-003554,ORD-01696,PROD-0002,1,121819.8,12181.98,109637.82
ITEM-003555,ORD-01697,PROD-0012,2,51591.73,30955.04,72228.42
ITEM-003556,ORD-01697,PROD-0015,2,11857.0,7114.2,16599.8
ITEM-003557,ORD-01697,PROD-0027,1,35192.66,10557.8,24634.86
ITEM-003558,ORD-01697,PROD-0039,3,738.18,664.36,1550.18
ITEM-003559,ORD-01698,PROD-0061,1,3090.65,309.06,2781.59
ITEM-003560,ORD-01698,PROD-0009,3,113999.83,34199.95,307799.54
ITEM-003561,ORD-01698,PROD-0026,2,6024.68,1204.94,10844.42
ITEM-003562,ORD-01699,PROD-0060,2,239.31,47.86,430.76
ITEM-003563,ORD-01699,PROD-0055,1,3269.86,326.99,2942.87
ITEM-003564,ORD-01700,PROD-0038,1,15629.94,3125.99,12503.95
ITEM-003565,ORD-01700,PROD-0017,1,14949.48,2989.9,11959.58
ITEM-003566,ORD-01701,PROD-0022,2,10152.93,2030.59,18275.27
ITEM-003567,ORD-01702,PROD-0027,1,35192.66,1759.63,33433.03
ITEM-003568,ORD-01702,PROD-0065,1,3085.73,154.29,2931.44
ITEM-003569,ORD-01702,PROD-0011,3,8972.23,1345.83,25570.86
ITEM-003570,ORD-01702,PROD-0029,2,26905.65,2690.57,51120.73
ITEM-003571,ORD-01703,PROD-0068,5,10709.38,0.0,53546.9
ITEM-003572,ORD-01704,PROD-0070,2,26338.96,13169.48,39508.44
ITEM-003573,ORD-01705,PROD-0075,1,17455.24,3491.05,13964.19
ITEM-003574,ORD-01705,PROD-0049,1,543.64,108.73,434.91
ITEM-003575,ORD-01705,PROD-0053,1,1974.19,394.84,1579.35
ITEM-003576,ORD-01706,PROD-0014,1,1370.35,137.03,1233.32
ITEM-003577,ORD-01706,PROD-0074,1,23577.52,2357.75,21219.77
ITEM-003578,ORD-01706,PROD-0076,2,23557.35,4711.47,42403.23
ITEM-003579,ORD-01707,PROD-0051,5,1302.78,977.09,5536.81
ITEM-003580,ORD-01708,PROD-0027,5,35192.66,0.0,175963.3
ITEM-003581,ORD-01708,PROD-0013,1,116727.16,0.0,116727.16
ITEM-003582,ORD-01708,PROD-0057,1,3014.34,0.0,3014.34
ITEM-003583,ORD-01709,PROD-0052,5,814.65,0.0,4073.25
ITEM-003584,ORD-01709,PROD-0063,2,3661.31,0.0,7322.62
ITEM-003585,ORD-01709,PROD-0007,2,64234.24,0.0,128468.48
ITEM-003586,ORD-01709,PROD-0039,1,738.18,0.0,738.18
ITEM-003587,ORD-01710,PROD-0002,2,121819.8,0.0,243639.6
ITEM-003588,ORD-01710,PROD-0028,4,14434.11,0.0,57736.44
ITEM-003589,ORD-01711,PROD-0015,4,11857.0,7114.2,40313.8
ITEM-003590,ORD-01712,PROD-0062,1,4002.89,200.14,3802.75
ITEM-003591,ORD-01712,PROD-0038,3,15629.94,2344.49,44545.33
ITEM-003592,ORD-01712,PROD-0005,1,93567.0,4678.35,88888.65
ITEM-003593,ORD-01713,PROD-0021,1,14237.71,2135.66,12102.05
ITEM-003594,ORD-01713,PROD-0003,3,32384.66,14573.1,82580.88
ITEM-003595,ORD-01713,PROD-0032,2,27601.51,8280.45,46922.57
ITEM-003596,ORD-01714,PROD-0064,1,2018.49,605.55,1412.94
ITEM-003597,ORD-01714,PROD-0010,2,29080.61,17448.37,40712.85
ITEM-003598,ORD-01715,PROD-0045,1,523.28,0.0,523.28
ITEM-003599,ORD-01715,PROD-0008,3,112318.49,0.0,336955.47
ITEM-003600,ORD-01715,PROD-0064,1,2018.49,0.0,2018.49
ITEM-003601,ORD-01716,PROD-0059,1,955.76,286.73,669.03
ITEM-003602,ORD-01716,PROD-0020,1,7859.34,2357.8,5501.54
ITEM-003603,ORD-01716,PROD-0029,2,26905.65,16143.39,37667.91
ITEM-003604,ORD-01717,PROD-0004,3,104516.44,31354.93,282194.39
ITEM-003605,ORD-01718,PROD-0065,1,3085.73,154.29,2931.44
ITEM-003606,ORD-01718,PROD-0010,5,29080.61,7270.15,138132.9
ITEM-003607,ORD-01719,PROD-0008,3,112318.49,0.0,336955.47
ITEM-003608,ORD-01719,PROD-0041,2,1147.18,0.0,2294.36
ITEM-003609,ORD-01720,PROD-0004,3,104516.44,78387.33,235161.99
ITEM-003610,ORD-01720,PROD-0025,2,13690.5,6845.25,20535.75
ITEM-003611,ORD-01721,PROD-0027,1,35192.66,3519.27,31673.39
ITEM-003612,ORD-01722,PROD-0060,1,239.31,23.93,215.38
ITEM-003613,ORD-01723,PROD-0078,1,14307.56,2146.13,12161.43
ITEM-003614,ORD-01724,PROD-0051,5,1302.78,325.69,6188.21
ITEM-003615,ORD-01724,PROD-0078,1,14307.56,715.38,13592.18
ITEM-003616,ORD-01724,PROD-0032,2,27601.51,2760.15,52442.87
ITEM-003617,ORD-01724,PROD-0018,1,13595.1,679.75,12915.35
ITEM-003618,ORD-01725,PROD-0041,3,1147.18,1032.46,2409.08
ITEM-003619,ORD-01725,PROD-0067,3,12793.32,11513.99,26865.97
ITEM-003620,ORD-01726,PROD-0009,2,113999.83,68399.9,159599.76
ITEM-003621,ORD-01726,PROD-0036,2,29238.48,17543.09,40933.87
ITEM-003622,ORD-01727,PROD-0024,1,855.93,171.19,684.74
ITEM-003623,ORD-01728,PROD-0004,3,104516.44,31354.93,282194.39
ITEM-003624,ORD-01729,PROD-0069,1,4275.33,213.77,4061.56
ITEM-003625,ORD-01729,PROD-0063,4,3661.31,732.26,13912.98
ITEM-003626,ORD-01730,PROD-0068,1,10709.38,1070.94,9638.44
ITEM-003627,ORD-01730,PROD-0071,3,3798.51,1139.55,10255.98
ITEM-003628,ORD-01731,PROD-0060,1,239.31,71.79,167.52
ITEM-003629,ORD-01732,PROD-0074,1,23577.52,4715.5,18862.02
ITEM-003630,ORD-01732,PROD-0064,3,2018.49,1211.09,4844.38
ITEM-003631,ORD-01732,PROD-0024,1,855.93,171.19,684.74
ITEM-003632,ORD-01733,PROD-0019,2,13763.21,0.0,27526.42
ITEM-003633,ORD-01733,PROD-0048,1,1883.43,0.0,1883.43
ITEM-003634,ORD-01734,PROD-0041,5,1147.18,0.0,5735.9
ITEM-003635,ORD-01735,PROD-0080,3,47311.93,35483.95,106451.84
ITEM-003636,ORD-01736,PROD-0054,2,4451.78,445.18,8458.38
ITEM-003637,ORD-01736,PROD-0004,1,104516.44,5225.82,99290.62
ITEM-003638,ORD-01736,PROD-0028,3,14434.11,2165.12,41137.21
ITEM-003639,ORD-01736,PROD-0040,1,354.18,17.71,336.47
ITEM-003640,ORD-01737,PROD-0027,2,35192.66,0.0,70385.32
ITEM-003641,ORD-01737,PROD-0071,1,3798.51,0.0,3798.51
ITEM-003642,ORD-01738,PROD-0025,1,13690.5,0.0,13690.5
ITEM-003643,ORD-01738,PROD-0019,1,13763.21,0.0,13763.21
ITEM-003644,ORD-01738,PROD-0031,1,43799.96,0.0,43799.96
ITEM-003645,ORD-01738,PROD-0069,1,4275.33,0.0,4275.33
ITEM-003646,ORD-01739,PROD-0040,1,354.18,35.42,318.76
ITEM-003647,ORD-01740,PROD-0036,4,29238.48,0.0,116953.92
ITEM-003648,ORD-01740,PROD-0067,1,12793.32,0.0,12793.32
ITEM-003649,ORD-01740,PROD-0056,1,1266.18,0.0,1266.18
ITEM-003650,ORD-01740,PROD-0062,1,4002.89,0.0,4002.89
ITEM-003651,ORD-01741,PROD-0005,1,93567.0,28070.1,65496.9
ITEM-003652,ORD-01742,PROD-0043,1,1299.09,0.0,1299.09
ITEM-003653,ORD-01743,PROD-0057,1,3014.34,452.15,2562.19
ITEM-003654,ORD-01744,PROD-0034,1,10118.15,2529.54,7588.61
ITEM-003655,ORD-01745,PROD-0066,1,3066.74,920.02,2146.72
ITEM-003656,ORD-01746,PROD-0035,1,32410.39,0.0,32410.39
ITEM-003657,ORD-01746,PROD-0033,1,45327.59,0.0,45327.59
ITEM-003658,ORD-01746,PROD-0011,1,8972.23,0.0,8972.23
ITEM-003659,ORD-01747,PROD-0028,2,14434.11,2886.82,25981.4
ITEM-003660,ORD-01748,PROD-0010,1,29080.61,2908.06,26172.55
ITEM-003661,ORD-01748,PROD-0054,1,4451.78,445.18,4006.6
ITEM-003662,ORD-01748,PROD-0069,4,4275.33,1710.13,15391.19
ITEM-003663,ORD-01748,PROD-0049,3,543.64,163.09,1467.83
ITEM-003664,ORD-01749,PROD-0010,1,29080.61,1454.03,27626.58
ITEM-003665,ORD-01749,PROD-0012,2,51591.73,5159.17,98024.29
ITEM-003666,ORD-01749,PROD-0067,1,12793.32,639.67,12153.65
ITEM-003667,ORD-01749,PROD-0078,1,14307.56,715.38,13592.18
ITEM-003668,ORD-01750,PROD-0035,1,32410.39,9723.12,22687.27
ITEM-003669,ORD-01751,PROD-0034,1,10118.15,505.91,9612.24
ITEM-003670,ORD-01752,PROD-0032,1,27601.51,4140.23,23461.28
ITEM-003671,ORD-01753,PROD-0030,1,7630.74,0.0,7630.74
ITEM-003672,ORD-01753,PROD-0064,1,2018.49,0.0,2018.49
ITEM-003673,ORD-01753,PROD-0058,1,3021.89,0.0,3021.89
ITEM-003674,ORD-01754,PROD-0035,2,32410.39,6482.08,58338.7
ITEM-003675,ORD-01755,PROD-0044,3,1147.03,0.0,3441.09
ITEM-003676,ORD-01756,PROD-0053,3,1974.19,1184.51,4738.06
ITEM-003677,ORD-01757,PROD-0030,5,7630.74,0.0,38153.7
ITEM-003678,ORD-01758,PROD-0012,1,51591.73,12897.93,38693.8
ITEM-003679,ORD-01758,PROD-0077,3,18535.55,13901.66,41704.99
ITEM-003680,ORD-01758,PROD-0053,5,1974.19,2467.74,7403.21
ITEM-003681,ORD-01758,PROD-0018,5,13595.1,16993.88,50981.62
ITEM-003682,ORD-01759,PROD-0076,1,23557.35,2355.74,21201.61
ITEM-003683,ORD-01760,PROD-0017,2,14949.48,5979.79,23919.17
ITEM-003684,ORD-01761,PROD-0057,1,3014.34,452.15,2562.19
ITEM-003685,ORD-01761,PROD-0027,2,35192.66,10557.8,59827.52
ITEM-003686,ORD-01762,PROD-0008,1,112318.49,0.0,112318.49
ITEM-003687,ORD-01762,PROD-0075,2,17455.24,0.0,34910.48
ITEM-003688,ORD-01763,PROD-0075,1,17455.24,872.76,16582.48
ITEM-003689,ORD-01763,PROD-0025,3,13690.5,2053.57,39017.93
ITEM-003690,ORD-01764,PROD-0011,2,8972.23,2691.67,15252.79
ITEM-003691,ORD-01764,PROD-0053,4,1974.19,1184.51,6712.25
ITEM-003692,ORD-01765,PROD-0015,1,11857.0,2964.25,8892.75
ITEM-003693,ORD-01766,PROD-0034,1,10118.15,0.0,10118.15
ITEM-003694,ORD-01766,PROD-0003,3,32384.66,0.0,97153.98
ITEM-003695,ORD-01767,PROD-0072,1,3464.52,0.0,3464.52
ITEM-003696,ORD-01767,PROD-0035,2,32410.39,0.0,64820.78
ITEM-003697,ORD-01768,PROD-0060,1,239.31,71.79,167.52
ITEM-003698,ORD-01768,PROD-0005,1,93567.0,28070.1,65496.9
ITEM-003699,ORD-01769,PROD-0074,1,23577.52,5894.38,17683.14
ITEM-003700,ORD-01769,PROD-0043,1,1299.09,324.77,974.32
ITEM-003701,ORD-01769,PROD-0016,5,13284.93,16606.16,49818.49
ITEM-003702,ORD-01770,PROD-0079,2,2367.89,236.79,4498.99
ITEM-003703,ORD-01771,PROD-0043,1,1299.09,194.86,1104.23
ITEM-003704,ORD-01771,PROD-0038,1,15629.94,2344.49,13285.45
ITEM-003705,ORD-01772,PROD-0061,1,3090.65,0.0,3090.65
ITEM-003706,ORD-01772,PROD-0046,1,1068.78,0.0,1068.78
ITEM-003707,ORD-01772,PROD-0056,2,1266.18,0.0,2532.36
ITEM-003708,ORD-01773,PROD-0015,1,11857.0,0.0,11857.0
ITEM-003709,ORD-01773,PROD-0054,1,4451.78,0.0,4451.78
ITEM-003710,ORD-01773,PROD-0009,2,113999.83,0.0,227999.66
ITEM-003711,ORD-01773,PROD-0058,1,3021.89,0.0,3021.89
ITEM-003712,ORD-01773,PROD-0027,3,35192.66,0.0,105577.98
ITEM-003713,ORD-01774,PROD-0030,2,7630.74,1526.15,13735.33
ITEM-003714,ORD-01774,PROD-0041,3,1147.18,344.15,3097.39
ITEM-003715,ORD-01775,PROD-0071,1,3798.51,379.85,3418.66
ITEM-003716,ORD-01775,PROD-0030,4,7630.74,3052.3,27470.66
ITEM-003717,ORD-01775,PROD-0021,2,14237.71,2847.54,25627.88
ITEM-003718,ORD-01776,PROD-0012,1,51591.73,7738.76,43852.97
ITEM-003719,ORD-01776,PROD-0006,1,78104.58,11715.69,66388.89
ITEM-003720,ORD-01777,PROD-0014,2,1370.35,137.03,2603.67
ITEM-003721,ORD-01777,PROD-0017,2,14949.48,1494.95,28404.01
ITEM-003722,ORD-01778,PROD-0044,1,1147.03,57.35,1089.68
ITEM-003723,ORD-01778,PROD-0058,1,3021.89,151.09,2870.8
ITEM-003724,ORD-01779,PROD-0006,1,78104.58,0.0,78104.58
ITEM-003725,ORD-01779,PROD-0035,1,32410.39,0.0,32410.39
ITEM-003726,ORD-01779,PROD-0073,2,11158.63,0.0,22317.26
ITEM-003727,ORD-01780,PROD-0023,3,9803.45,0.0,29410.35
ITEM-003728,ORD-01780,PROD-0032,3,27601.51,0.0,82804.53
ITEM-003729,ORD-01780,PROD-0041,4,1147.18,0.0,4588.72
ITEM-003730,ORD-01780,PROD-0045,4,523.28,0.0,2093.12
ITEM-003731,ORD-01781,PROD-0028,1,14434.11,0.0,14434.11
ITEM-003732,ORD-01782,PROD-0061,3,3090.65,0.0,9271.95
ITEM-003733,ORD-01782,PROD-0046,2,1068.78,0.0,2137.56
ITEM-003734,ORD-01783,PROD-0072,2,3464.52,0.0,6929.04
ITEM-003735,ORD-01783,PROD-0016,1,13284.93,0.0,13284.93
ITEM-003736,ORD-01784,PROD-0042,1,472.22,141.67,330.55
ITEM-003737,ORD-01785,PROD-0061,3,3090.65,1390.79,7881.16
ITEM-003738,ORD-01785,PROD-0013,1,116727.16,17509.07,99218.09
ITEM-003739,ORD-01786,PROD-0009,3,113999.83,102599.85,239399.64
ITEM-003740,ORD-01786,PROD-0068,5,10709.38,16064.07,37482.83
ITEM-003741,ORD-01787,PROD-0067,1,12793.32,3198.33,9594.99
ITEM-003742,ORD-01787,PROD-0077,2,18535.55,9267.77,27803.33
ITEM-003743,ORD-01787,PROD-0036,1,29238.48,7309.62,21928.86
ITEM-003744,ORD-01787,PROD-0010,1,29080.61,7270.15,21810.46
ITEM-003745,ORD-01787,PROD-0001,1,85654.19,21413.55,64240.64
ITEM-003746,ORD-01788,PROD-0033,5,45327.59,33995.69,192642.26
ITEM-003747,ORD-01788,PROD-0049,3,543.64,244.64,1386.28
ITEM-003748,ORD-01788,PROD-0011,1,8972.23,1345.83,7626.4
ITEM-003749,ORD-01788,PROD-0014,3,1370.35,616.66,3494.39
ITEM-003750,ORD-01789,PROD-0039,2,738.18,369.09,1107.27
ITEM-003751,ORD-01789,PROD-0023,1,9803.45,2450.86,7352.59
ITEM-003752,ORD-01790,PROD-0028,5,14434.11,3608.53,68562.02
ITEM-003753,ORD-01790,PROD-0067,1,12793.32,639.67,12153.65
ITEM-003754,ORD-01790,PROD-0070,1,26338.96,1316.95,25022.01
ITEM-003755,ORD-01790,PROD-0044,2,1147.03,114.7,2179.36
ITEM-003756,ORD-01791,PROD-0038,2,15629.94,0.0,31259.88
ITEM-003757,ORD-01791,PROD-0072,5,3464.52,0.0,17322.6
ITEM-003758,ORD-01792,PROD-0001,1,85654.19,0.0,85654.19
ITEM-003759,ORD-01792,PROD-0008,2,112318.49,0.0,224636.98
ITEM-003760,ORD-01793,PROD-0019,1,13763.21,1376.32,12386.89
ITEM-003761,ORD-01794,PROD-0013,1,116727.16,29181.79,87545.37
ITEM-003762,ORD-01795,PROD-0072,5,3464.52,0.0,17322.6
ITEM-003763,ORD-01795,PROD-0004,3,104516.44,0.0,313549.32
ITEM-003764,ORD-01795,PROD-0071,1,3798.51,0.0,3798.51
ITEM-003765,ORD-01796,PROD-0075,2,17455.24,0.0,34910.48
ITEM-003766,ORD-01796,PROD-0008,2,112318.49,0.0,224636.98
ITEM-003767,ORD-01797,PROD-0003,2,32384.66,12953.86,51815.46
ITEM-003768,ORD-01797,PROD-0019,1,13763.21,2752.64,11010.57
ITEM-003769,ORD-01798,PROD-0027,3,35192.66,0.0,105577.98
ITEM-003770,ORD-01798,PROD-0071,2,3798.51,0.0,7597.02
ITEM-003771,ORD-01798,PROD-0028,1,14434.11,0.0,14434.11
ITEM-003772,ORD-01799,PROD-0040,1,354.18,0.0,354.18
ITEM-003773,ORD-01800,PROD-0068,3,10709.38,3212.81,28915.33
ITEM-003774,ORD-01800,PROD-0018,1,13595.1,1359.51,12235.59
ITEM-003775,ORD-01800,PROD-0014,1,1370.35,137.03,1233.32
ITEM-003776,ORD-01801,PROD-0061,3,3090.65,0.0,9271.95
ITEM-003777,ORD-01801,PROD-0002,2,121819.8,0.0,243639.6
ITEM-003778,ORD-01802,PROD-0003,3,32384.66,29146.19,68007.79
ITEM-003779,ORD-01802,PROD-0058,1,3021.89,906.57,2115.32
ITEM-003780,ORD-01802,PROD-0006,3,78104.58,70294.12,164019.62
ITEM-003781,ORD-01803,PROD-0066,4,3066.74,613.35,11653.61
ITEM-003782,ORD-01803,PROD-0054,2,4451.78,445.18,8458.38
ITEM-003783,ORD-01804,PROD-0075,1,17455.24,4363.81,13091.43
ITEM-003784,ORD-01804,PROD-0029,1,26905.65,6726.41,20179.24
ITEM-003785,ORD-01805,PROD-0005,1,93567.0,18713.4,74853.6
ITEM-003786,ORD-01805,PROD-0074,2,23577.52,9431.01,37724.03
ITEM-003787,ORD-01805,PROD-0066,2,3066.74,1226.7,4906.78
ITEM-003788,ORD-01806,PROD-0056,2,1266.18,0.0,2532.36
ITEM-003789,ORD-01806,PROD-0063,2,3661.31,0.0,7322.62
ITEM-003790,ORD-01807,PROD-0023,1,9803.45,1470.52,8332.93
ITEM-003791,ORD-01807,PROD-0079,1,2367.89,355.18,2012.71
ITEM-003792,ORD-01807,PROD-0053,1,1974.19,296.13,1678.06
ITEM-003793,ORD-01807,PROD-0045,3,523.28,235.48,1334.36
ITEM-003794,ORD-01808,PROD-0051,1,1302.78,390.83,911.95
ITEM-003795,ORD-01808,PROD-0041,1,1147.18,344.15,803.03
ITEM-003796,ORD-01808,PROD-0057,1,3014.34,904.3,2110.04
ITEM-003797,ORD-01809,PROD-0077,2,18535.55,11121.33,25949.77
ITEM-003798,ORD-01810,PROD-0058,1,3021.89,151.09,2870.8
ITEM-003799,ORD-01810,PROD-0076,1,23557.35,1177.87,22379.48
ITEM-003800,ORD-01811,PROD-0006,1,78104.58,0.0,78104.58
ITEM-003801,ORD-01812,PROD-0017,3,14949.48,0.0,44848.44
ITEM-003802,ORD-01813,PROD-0056,5,1266.18,316.55,6014.35
ITEM-003803,ORD-01814,PROD-0029,1,26905.65,4035.85,22869.8
ITEM-003804,ORD-01815,PROD-0050,2,1843.01,0.0,3686.02
